20151203,516.5000
20151204,516.0000
20151207,525.5000
20151208,521.5000
20151209,508.0000
20151210,511.5000
20151211,514.0000
20151214,520.0000
20151215,517.0000
20151216,519.0000
20151217,521.5000
20151218,536.5000
20151221,546.0000
20151222,545.5000
20151223,543.5000
20151224,545.5000
20151225,543.0000
20151228,542.0000
20151229,555.0000
20151230,558.0000
20151231,565.0000
20160104,555.0000
20160105,561.0000
20160106,551.0000
20160107,550.0000
20160108,551.0000
20160111,550.5000
20160112,535.5000
20160113,529.0000
20160114,531.0000
20160115,528.0000
20160118,542.0000
20160119,543.0000
20160120,537.5000
20160121,531.5000
20160122,545.5000
20160125,545.0000
20160126,551.5000
20160127,560.5000
20160128,552.5000
20160129,555.0000
20160201,558.0000
20160202,558.5000
20160203,559.0000
20160204,564.5000
20160205,558.0000
20160215,558.5000
20160216,566.5000
20160217,563.0000
20160218,568.0000
20160219,571.0000
20160222,594.0000
20160223,600.0000
20160224,612.5000
20160225,608.0000
20160226,606.5000
20160229,612.5000
20160301,613.0000
20160302,608.0000
20160303,602.5000
20160304,591.5000
20160307,616.5000
20160308,622.5000
20160309,600.5000
20160310,601.0000
20160311,612.5000
20160314,614.0000
20160315,613.0000
20160316,613.5000
20160317,623.0000
20160318,633.5000
20160321,624.5000
20160322,627.0000
20160323,622.5000
20160324,609.5000
20160325,616.5000
20160328,610.5000
20160329,611.0000
20160330,609.5000
20160331,642.5000
20160401,656.5000
20160405,657.5000
20160406,655.0000
20160407,654.0000
20160408,655.5000
20160411,674.0000
20160412,696.5000
20160413,711.5000
20160414,711.0000
20160415,688.0000
20160418,719.5000
20160419,720.0000
20160420,755.0000
20160421,772.5000
20160422,765.5000
20160425,818.5000
20160426,797.5000
20160427,761.0000
20160428,729.5000
20160429,773.5000
20160503,727.0000
20160504,730.5000
20160505,706.5000
20160506,694.5000
20160509,664.0000
20160510,688.5000
20160511,688.0000
20160512,684.0000
20160513,664.5000
20160516,685.5000
20160517,720.0000
20160518,704.0000
20160519,709.0000
20160520,727.5000
20160523,691.5000
20160524,660.0000
20160525,656.0000
20160526,684.0000
20160527,685.0000
20160530,688.5000
20160531,683.0000
20160601,685.5000
20160602,688.0000
20160603,697.5000
20160606,704.5000
20160607,695.0000
